time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2019-07-06 20:34:15+0000,51.66417,162.0,19.686089,24.0,52.1,2.09,1148.0,37.16,2.0
2019-07-09 12:28:23+0000,52.662075,162.0,20.06633,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10 23:09:09+0000,72.48406,168.0,25.681711,22.7,52.9,2.84,1558.0,53.14,11.0
2019-07-10 23:28:12+0000,53.024944,162.0,20.204597,24.1,52.0,2.34,1162.0,37.86,3.0
2019-07-11 14:47:39+0000,72.48406,168.0,25.681711,23.0,52.7,2.83,1558.0,52.91,11.0
2019-07-11 14:49:11+0000,72.98301,168.0,25.858492,23.3,52.5,2.84,1566.0,53.1,11.0
2019-07-12 21:24:51+0000,54.158928,162.0,20.63669,25.5,51.0,2.34,1173.0,37.95,3.0
2019-07-15 14:02:34+0000,74.20771,168.0,26.292414,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16 12:19:13+0000,51.61881,162.0,19.668804,24.2,51.9,2.08,1147.0,36.99,2.0
2019-07-16 15:18:14+0000,72.6655,168.0,25.745995,22.9,52.8,2.84,1561.0,53.1,11.0
2019-07-17 14:59:47+0000,52.752792,162.0,20.100897,24.3,51.9,2.33,1159.0,37.58,3.0
2019-07-21 05:07:17+0000,52.752792,162.0,20.100897,24.0,52.0,2.33,1159.0,37.72,3.0
2019-07-23 12:27:04+0000,52.38992,162.0,19.962627,24.5,51.7,2.31,1155.0,37.2,2.0
2019-07-25 22:33:08+0000,52.38992,162.0,19.962627,23.7,52.2,2.33,1155.0,37.59,2.0
2019-07-26 15:12:02+0000,73.02837,168.0,25.874565,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29 16:10:01+0000,71.03256,168.0,25.167433,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30 12:40:20+0000,71.80367,168.0,25.440643,22.8,52.9,2.81,1548.0,52.56,11.0
2019-08-01 21:41:26+0000,71.25935,168.0,25.247787,21.8,53.6,2.83,1540.0,52.87,11.0
2019-08-03 13:21:45+0000,51.61881,162.0,19.668804,24.1,52.0,2.09,1147.0,37.07,2.0
2019-08-05 14:25:19+0000,72.16654,168.0,25.569212,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 14:09:45+0000,70.76041,168.0,25.071005,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09 14:10:50+0000,70.76041,168.0,25.071005,22.2,53.3,2.79,1533.0,52.19,11.0
2019-08-12 12:35:59+0000,71.894394,168.0,25.472788,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12 17:51:46+0000,70.2161,168.0,24.878155,21.7,53.6,2.79,1524.0,52.13,11.0
2019-08-13 12:23:50+0000,70.57897,168.0,25.006721,22.0,53.4,2.79,1530.0,52.23,11.0
2019-08-14 12:32:21+0000,71.440796,168.0,25.312073,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16 12:11:33+0000,73.6634,168.0,26.09956,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19 22:20:35+0000,70.306816,168.0,24.910295,21.8,53.5,2.79,1526.0,52.13,11.0
2019-08-20 12:20:11+0000,52.38992,162.0,19.962627,26.5,50.3,2.05,1155.0,36.4,2.0
2019-08-21 18:04:15+0000,70.66969,168.0,25.038866,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-22 12:55:48+0000,70.66969,168.0,25.038866,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-22 16:04:24+0000,69.9893,168.0,24.797798,21.1,54.0,2.8,1521.0,52.37,10.0
2019-08-27 12:09:58+0000,52.480637,162.0,19.997194,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27 19:41:01+0000,69.62643,168.0,24.669228,21.1,54.0,2.79,1516.0,52.09,10.0
2019-09-04 18:51:01+0000,69.9893,168.0,24.797798,21.6,53.7,2.78,1521.0,52.05,10.0
2019-09-05 22:30:44+0000,72.03047,168.0,25.521,22.2,53.3,2.84,1551.0,53.15,11.0
2019-09-08 13:31:44+0000,71.12328,168.0,25.199575,22.2,53.3,2.81,1538.0,52.46,11.0
2019-09-09 14:48:08+0000,71.12328,168.0,25.199575,22.2,53.3,2.81,1538.0,52.48,11.0
2019-09-10 11:19:12+0000,71.12328,168.0,25.199575,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10 18:42:28+0000,69.399635,168.0,24.588873,21.1,54.0,2.78,1512.0,51.93,10.0
2019-09-13 13:15:44+0000,71.57687,168.0,25.360287,22.2,53.3,2.83,1545.0,52.8,11.0
2019-09-18 23:35:05+0000,69.21819,168.0,24.524586,20.8,54.2,2.78,1510.0,51.97,10.0
2019-09-18 23:35:24+0000,52.163124,162.0,19.87621,24.0,52.0,2.31,1153.0,37.29,2.0
2019-09-18 23:36:18+0000,69.67178,168.0,24.685297,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 16:35:53+0000,68.991394,168.0,24.44423,20.7,54.3,2.78,1506.0,51.9,10.0
2019-09-19 16:36:30+0000,68.991394,168.0,24.44423,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 18:10:42+0000,70.99,168.0,25.1,22.2,53.3,2.8,1536.0,52.3,11.0
2019-09-25 22:42:46+0000,72.17,168.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 13:23:54+0000,52.98,162.0,20.1,25.2,51.2,2.3,1161.0,37.2,3.0
2019-11-05 01:56:16+0000,53.52,162.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07 01:09:34+0000,71.53,168.0,25.3,22.4,53.2,2.8,1544.0,52.6,11.0
2019-11-07 01:10:06+0000,71.53,168.0,25.3,22.4,53.2,2.8,1544.0,52.6,11.0
2019-11-08 17:56:12+0000,71.12,168.0,25.1,22.2,53.3,2.8,1538.0,52.5,11.0
2019-11-09 23:22:48+0000,51.94,162.0,19.7,24.1,52.0,2.3,1150.0,37.0,2.0
2019-11-11 17:53:08+0000,71.94,168.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-14 18:06:24+0000,71.6,168.0,25.3,22.8,52.9,2.8,1545.0,52.4,11.0
2019-12-09 15:45:46+0000,70.9,168.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09 15:48:11+0000,71.4,168.0,25.2,22.6,53.0,2.8,1542.0,52.4,11.0
2019-12-19 22:27:00+0000,69.3,168.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18 17:26:31+0000,70.4,168.0,24.9,22.0,53.4,2.7,1527.0,52.0,11.0
2020-01-18 17:27:20+0000,69.8,168.0,24.7,21.6,53.7,2.7,1518.0,51.9,10.0
2020-01-18 17:27:59+0000,69.8,168.0,24.7,21.6,53.7,2.7,1518.0,51.8,10.0
2020-01-18 17:29:42+0000,69.8,168.0,24.7,21.6,53.7,2.7,1518.0,51.9,10.0
2020-01-20 22:02:10+0000,52.7,162.0,20.0,24.7,51.5,2.3,1158.0,37.3,3.0
2020-03-08 16:07:07+0000,70.2,168.0,24.8,21.7,53.6,2.7,1524.0,52.1,11.0
2020-05-11 15:56:06+0000,74.2,168.0,26.2,24.0,52.0,2.8,1584.0,53.4,11.0
2020-05-11 15:57:00+0000,53.7,162.0,20.4,26.1,50.6,2.3,1162.0,37.3,3.0
2020-05-28 02:13:06+0000,54.5,162.0,20.7,26.3,50.5,2.3,1170.0,37.8,3.0
2020-05-29 02:44:01+0000,54.5,162.0,20.7,26.3,50.4,2.3,1170.0,37.7,3.0
2020-05-30 04:22:59+0000,54.5,162.0,20.7,25.8,50.8,2.3,1170.0,38.0,3.0
2020-05-31 03:43:45+0000,54.5,162.0,20.7,26.1,50.6,2.3,1170.0,37.8,3.0
2020-05-31 03:45:06+0000,54.6,162.0,20.8,26.3,50.5,2.3,1171.0,37.8,3.0
2020-05-31 15:30:06+0000,54.0,162.0,20.5,25.8,50.8,2.3,1165.0,37.7,3.0
2020-06-02 16:10:57+0000,54.5,162.0,20.7,null,null,null,null,null,null
2020-06-12 03:10:34+0000,53.3,162.0,20.3,25.6,50.9,2.3,1158.0,37.2,3.0
2020-06-12 13:54:05+0000,53.9,162.0,20.5,null,null,null,null,null,null
2020-06-14 17:36:44+0000,53.9,162.0,20.5,null,null,null,null,null,null
2020-06-17 23:49:04+0000,75.4,168.0,26.7,null,null,null,null,null,null
2020-06-17 23:49:54+0000,54.2,162.0,20.6,25.9,50.8,2.3,1167.0,37.7,3.0
2020-06-17 23:50:23+0000,75.3,168.0,26.6,24.6,51.7,2.8,1600.0,53.8,11.0
2020-06-18 00:01:17+0000,74.7,168.0,26.4,24.2,51.9,2.8,1591.0,53.7,11.0
2020-06-21 21:29:28+0000,73.8,168.0,26.1,23.6,52.3,2.8,1578.0,53.4,11.0
2020-06-21 21:29:57+0000,54.1,162.0,20.6,25.8,50.8,2.3,1166.0,37.7,3.0
2020-07-09 02:39:44+0000,53.2,162.0,20.2,25.5,51.0,2.3,1157.0,37.2,3.0
2020-07-09 14:21:02+0000,53.2,162.0,20.2,25.8,50.8,2.3,1157.0,37.1,3.0
2020-07-15 15:49:06+0000,53.7,162.0,20.4,null,null,null,null,null,null
2020-07-23 13:32:15+0000,54.4,162.0,20.7,26.3,50.5,2.3,1169.0,37.7,3.0
2020-07-23 13:32:53+0000,54.9,162.0,20.9,null,null,null,null,null,null
2020-08-05 01:13:44+0000,74.3,168.0,26.3,23.7,52.2,2.8,1576.0,53.7,11.0
2020-08-11 03:53:29+0000,54.9,162.0,20.9,null,null,null,null,null,null
2020-08-11 14:49:42+0000,54.1,162.0,20.6,null,null,null,null,null,null
2020-08-12 00:49:57+0000,75.3,168.0,26.6,24.5,51.7,2.8,1591.0,53.9,11.0
2020-08-12 15:19:34+0000,75.3,168.0,26.6,24.6,51.6,2.8,1591.0,53.8,11.0
2020-08-12 15:19:53+0000,54.3,162.0,20.6,null,null,null,null,null,null
2020-08-13 14:33:57+0000,54.3,162.0,20.6,26.6,50.3,2.3,1168.0,37.4,3.0
2020-08-14 14:21:57+0000,54.3,162.0,20.6,26.3,50.4,2.3,1168.0,37.6,3.0
2020-08-14 14:22:52+0000,54.3,162.0,20.6,null,null,null,null,null,null
2020-08-15 16:02:13+0000,54.3,162.0,20.6,null,null,null,null,null,null
2020-08-17 16:09:48+0000,53.6,162.0,20.4,25.9,50.7,2.3,1161.0,37.3,3.0
2020-08-17 16:26:25+0000,53.6,162.0,20.4,null,null,null,null,null,null
2020-08-17 23:13:04+0000,75.7,168.0,26.8,24.9,51.4,2.8,1597.0,53.8,11.0
2020-08-18 00:36:42+0000,74.2,168.0,26.2,23.9,52.1,2.8,1575.0,53.5,11.0
2020-08-18 12:14:43+0000,74.7,168.0,26.4,24.7,51.6,2.8,1582.0,53.3,11.0
2020-08-18 14:20:41+0000,53.1,162.0,20.2,25.7,50.9,2.3,1156.0,37.1,3.0
2020-08-19 13:05:17+0000,74.2,168.0,26.2,24.4,51.8,2.8,1575.0,53.1,11.0
2020-08-19 14:19:57+0000,53.6,162.0,20.4,26.0,50.7,2.3,1161.0,37.3,3.0
2020-08-20 14:19:09+0000,53.6,162.0,20.4,26.0,50.7,2.3,1161.0,37.3,3.0
2020-08-20 16:02:26+0000,74.2,168.0,26.2,24.2,51.9,2.8,1575.0,53.3,11.0
2020-08-20 16:02:31+0000,74.2,168.0,26.2,24.2,51.9,2.8,1575.0,53.3,11.0
2020-08-20 16:02:50+0000,74.2,168.0,26.2,null,null,null,null,null,null
2020-08-21 12:32:05+0000,74.9,168.0,26.5,24.6,51.7,2.8,1585.0,53.5,11.0
2020-08-21 14:06:08+0000,53.6,162.0,20.4,26.0,50.7,2.3,1161.0,37.3,3.0
2020-08-22 14:44:32+0000,74.5,168.0,26.3,null,null,null,null,null,null
2020-08-23 15:05:29+0000,53.9,162.0,20.5,26.0,50.7,2.3,1164.0,37.5,3.0
2020-08-24 15:25:20+0000,53.9,162.0,20.5,25.6,50.9,2.3,1164.0,37.7,3.0
2020-08-24 23:46:18+0000,75.3,168.0,26.6,24.3,51.8,2.8,1591.0,54.0,11.0
2020-08-29 15:43:25+0000,53.8,162.0,20.4,26.039461,50.73693,2.324053,1163.0,37.466717,3.0
2020-08-29 15:43:47+0000,75.2,168.0,26.6,24.832314,51.565033,2.8767111,1590.0,53.649387,11.0
2020-09-02 05:13:44+0000,53.2,162.0,20.2,24.655472,51.686348,2.3387017,1157.0,37.744587,3.0
2020-09-03 00:40:10+0000,73.4,168.0,26.0,23.847822,52.240395,2.8441954,1563.0,53.051506,11.0
2020-09-03 04:14:51+0000,53.4,162.0,20.3,25.33886,51.21754,2.3279731,1159.0,37.541077,3.0
2020-09-03 04:17:30+0000,53.4,162.0,20.3,null,null,null,null,null,null
2020-09-03 04:17:45+0000,75.0,168.0,26.5,null,null,null,null,null,null
2020-09-05 05:02:20+0000,53.7,162.0,20.4,25.558783,51.066673,2.3332756,1162.0,37.64166,3.0
2020-09-07 17:27:17+0000,53.1,162.0,20.2,26.132093,50.673386,2.0956633,1156.0,37.128193,3.0
2020-09-10 22:27:38+0000,73.5,168.0,26.0,23.602587,52.408627,2.8574204,1564.0,53.294678,11.0
2020-09-12 01:02:37+0000,53.5,162.0,20.3,25.168064,51.33471,2.3362877,1160.0,37.6988,3.0
2020-09-12 01:03:05+0000,72.9,168.0,25.8,23.591635,52.416138,2.8341887,1555.0,52.86751,11.0
2020-09-18 21:48:45+0000,72.9,168.0,25.8,23.414406,52.53772,2.840853,1555.0,52.990047,11.0
2020-09-18 21:49:36+0000,72.9,168.0,25.8,null,null,null,null,null,null
2020-09-20 17:44:14+0000,53.9,162.0,20.5,25.712704,50.961086,2.3365767,1164.0,37.704277,3.0
2020-09-28 18:20:10+0000,73.9,168.0,26.1,null,null,null,null,null,null
2020-11-13 05:03:36+0000,55.3,162.0,21.0,null,null,null,null,null,null
2020-11-14 00:35:46+0000,75.1,168.0,26.6,null,null,null,null,null,null
2020-11-14 00:36:03+0000,54.5,162.0,20.7,null,null,null,null,null,null
2021-04-13 01:42:03+0000,77.4,168.0,27.4,25.73424,50.946312,2.926001,1623.0,54.5557,12.0
2021-04-24 23:36:42+0000,55.3,162.0,21.0,27.303204,49.870003,2.3446128,1172.0,37.856716,4.0
2021-04-24 23:37:20+0000,55.3,162.0,21.0,27.42986,49.783115,2.3411055,1172.0,37.79018,4.0
2021-04-26 21:08:40+0000,54.3,162.0,20.6,26.145746,50.664017,2.3396816,1162.0,37.763176,3.0
2021-04-26 21:09:14+0000,54.3,162.0,20.6,null,null,null,null,null,null
2021-05-04 23:50:40+0000,75.3,168.0,26.6,null,null,null,null,null,null
2021-05-04 23:50:53+0000,75.3,168.0,26.6,24.772247,51.60624,2.8829215,1591.0,53.76358,11.0
2021-05-04 23:51:24+0000,55.4,162.0,21.1,27.134724,49.98558,2.3529274,1173.0,38.014435,4.0
2021-05-04 23:52:10+0000,55.4,162.0,21.1,27.096796,50.011597,2.3539798,1173.0,38.034397,4.0
2021-05-06 00:06:23+0000,75.4,168.0,26.7,null,null,null,null,null,null
2021-05-08 19:20:15+0000,55.3,162.0,21.0,null,null,null,null,null,null
2021-05-13 12:54:03+0000,54.8,162.0,20.8,27.362415,49.829384,2.3247855,1167.0,37.48061,3.0
2021-05-13 12:55:12+0000,54.8,162.0,20.8,27.503008,49.732937,2.3209271,1167.0,37.407425,3.0
2021-05-14 12:04:10+0000,75.6,168.0,26.7,null,null,null,null,null,null
2021-05-25 14:49:11+0000,54.6,162.0,20.8,26.742447,50.25468,2.334462,1165.0,37.66416,3.0
2021-05-25 14:49:51+0000,54.6,162.0,20.8,null,null,null,null,null,null
2021-05-29 17:19:58+0000,54.6,162.0,20.8,26.84507,50.184284,2.331656,1165.0,37.610935,3.0
2021-07-06 15:26:54+0000,74.7,168.0,26.4,null,null,null,null,null,null
2021-07-08 14:20:35+0000,76.6,168.0,27.1,25.834074,50.877827,2.8914115,1602.0,53.919685,12.0
2021-07-08 14:20:51+0000,76.6,168.0,27.1,25.754177,50.932632,2.8945682,1602.0,53.97773,12.0
2021-07-08 14:22:31+0000,76.6,168.0,27.1,25.834074,50.877827,2.8914115,1602.0,53.919685,12.0
2021-07-12 11:29:33+0000,77.2,168.0,27.3,null,null,null,null,null,null
2021-08-06 08:17:09+0000,75.0,168.0,26.5,24.998001,51.45137,2.8625474,1578.0,53.38895,11.0
2022-04-23 10:57:55+0000,53.7,162.0,20.4,null,null,null,null,null,null
2023-03-07 09:50:43+0000,56.1,162.0,21.3,27.844156,49.49891,2.3585393,1168.0,38.120888,4.0
2023-03-07 17:32:38+0000,76.8,168.0,27.2,24.031122,52.11465,2.9704838,1596.0,55.373615,12.0
2023-03-08 08:18:39+0000,76.8,168.0,27.2,null,null,null,null,null,null
2023-03-08 19:19:13+0000,55.7,162.0,21.2,27.56268,49.692,2.351937,1164.0,37.99565,4.0
2023-03-10 21:53:55+0000,54.7,162.0,20.8,27.289127,49.879658,2.3231556,1154.0,37.44969,3.0
2023-03-11 11:40:33+0000,76.7,168.0,27.1,null,null,null,null,null,null
2023-03-12 20:52:37+0000,53.9,162.0,20.5,26.179356,50.64096,2.3239808,1146.0,37.465347,3.0
2023-04-02 00:35:57+0000,53.9,162.0,20.5,26.738117,50.257652,2.308899,1146.0,37.179256,3.0
2023-04-02 10:46:01+0000,53.7,162.0,20.4,26.574974,50.369568,2.3059485,1144.0,37.12329,3.0
2023-04-02 18:11:23+0000,76.9,168.0,27.2,25.618078,51.025997,2.9114556,1597.0,54.288242,12.0
2023-04-02 18:11:52+0000,76.9,168.0,27.2,25.865671,50.856148,2.9016347,1597.0,54.107666,12.0
2023-04-03 01:16:50+0000,53.7,162.0,20.4,null,null,null,null,null,null
2023-04-03 01:17:23+0000,53.7,162.0,20.4,26.014132,50.754307,2.3210304,1144.0,37.40938,3.0
2023-04-03 13:35:37+0000,53.7,162.0,20.4,null,null,null,null,null,null
2023-04-04 01:42:53+0000,54.2,162.0,20.6,26.211683,50.618786,2.3341937,1149.0,37.659073,3.0
2023-04-04 11:57:34+0000,53.8,162.0,20.4,26.715279,50.27332,2.3058453,1145.0,37.121334,3.0
2023-04-04 17:10:24+0000,54.3,162.0,20.6,null,null,null,null,null,null
2023-04-05 00:06:33+0000,75.6,168.0,26.7,25.213095,51.303818,2.8773715,1578.0,53.661526,12.0
2023-04-05 11:41:45+0000,75.6,168.0,26.7,25.473942,51.124874,2.8672,1578.0,53.4745,12.0
2023-04-06 01:27:01+0000,54.4,162.0,20.7,null,null,null,null,null,null
2023-04-06 11:57:46+0000,54.1,162.0,20.6,null,null,null,null,null,null
2023-04-06 12:15:10+0000,75.1,168.0,26.6,25.100267,51.381218,2.8624544,1570.0,53.387245,12.0
2023-04-08 01:41:24+0000,54.4,162.0,20.7,26.323164,50.54231,2.338547,1151.0,37.741653,3.0
2023-04-08 12:13:17+0000,75.7,168.0,26.8,25.494186,51.11099,2.8702533,1579.0,53.530643,12.0
2023-04-08 13:40:33+0000,53.8,162.0,20.4,null,null,null,null,null,null
2023-04-09 00:35:58+0000,53.6,162.0,20.4,null,null,null,null,null,null
2023-04-09 12:46:13+0000,53.8,162.0,20.4,null,null,null,null,null,null
2023-04-09 12:46:28+0000,53.8,162.0,20.4,26.298683,50.5591,2.317069,1145.0,37.33424,3.0
2023-04-09 12:46:39+0000,53.8,162.0,20.4,26.363777,50.51445,2.3153152,1145.0,37.300972,3.0
2023-04-10 12:08:46+0000,53.8,162.0,20.4,null,null,null,null,null,null
2023-04-10 13:07:28+0000,51.8,162.0,19.7,null,null,null,null,null,null
2023-04-11 01:26:55+0000,54.0,162.0,20.5,26.293934,50.562363,2.3245792,1147.0,37.476696,3.0
2023-04-11 11:11:36+0000,52.2,162.0,19.8,null,null,null,null,null,null
2023-04-11 11:59:17+0000,53.9,162.0,20.5,null,null,null,null,null,null
2023-04-11 11:59:49+0000,53.9,162.0,20.5,null,null,null,null,null,null
2023-04-12 12:34:31+0000,53.4,162.0,20.3,null,null,null,null,null,null
2023-04-12 22:24:23+0000,53.8,162.0,20.4,null,null,null,null,null,null
2023-04-13 01:13:41+0000,53.8,162.0,20.4,null,null,null,null,null,null
2023-04-13 13:06:25+0000,53.3,162.0,20.3,null,null,null,null,null,null
2023-04-13 14:59:54+0000,53.7,162.0,20.4,null,null,null,null,null,null
2023-04-14 00:30:20+0000,53.1,162.0,20.2,null,null,null,null,null,null
2023-04-14 12:34:47+0000,53.1,162.0,20.2,null,null,null,null,null,null
2023-04-14 12:35:19+0000,53.1,162.0,20.2,null,null,null,null,null,null
2023-04-15 14:08:40+0000,53.1,162.0,20.2,null,null,null,null,null,null
2023-04-16 01:33:30+0000,53.9,162.0,20.5,null,null,null,null,null,null
2023-04-16 01:34:20+0000,53.9,162.0,20.5,null,null,null,null,null,null
2023-04-16 14:01:45+0000,53.7,162.0,20.4,26.340202,50.53062,2.3122618,1144.0,37.24305,3.0
2023-04-17 12:22:13+0000,54.1,162.0,20.6,null,null,null,null,null,null
2023-04-18 14:21:19+0000,53.2,162.0,20.2,null,null,null,null,null,null
2023-04-19 01:32:20+0000,54.0,162.0,20.5,null,null,null,null,null,null
2023-04-19 13:04:35+0000,54.0,162.0,20.5,26.306904,50.553463,2.3242283,1147.0,37.470043,3.0
2023-04-20 00:17:07+0000,74.9,168.0,26.5,24.858614,51.54699,2.864064,1567.0,53.416836,12.0
2023-04-20 00:17:15+0000,74.9,168.0,26.5,24.831377,51.565674,2.8651161,1567.0,53.436184,12.0
2023-04-20 12:56:54+0000,53.9,162.0,20.5,26.283312,50.56965,2.3211749,1146.0,37.41212,3.0
2023-04-21 13:00:51+0000,53.0,162.0,20.1,21.177374,54.072323,2.4234684,1136.0,39.352524,3.0
2023-04-22 14:14:38+0000,53.4,162.0,20.3,null,null,null,null,null,null
2023-04-22 20:02:55+0000,54.0,162.0,20.5,null,null,null,null,null,null
2023-04-22 22:12:43+0000,52.8,162.0,20.1,null,null,null,null,null,null
2023-04-22 22:13:14+0000,52.8,162.0,20.1,null,null,null,null,null,null
2023-04-22 22:45:13+0000,76.3,168.0,27.0,25.329361,51.22406,2.8997986,1588.0,54.073902,12.0
2023-04-23 14:19:06+0000,52.7,162.0,20.0,null,null,null,null,null,null
2023-04-24 00:06:06+0000,54.4,162.0,20.7,null,null,null,null,null,null
2023-04-24 08:46:33+0000,53.3,162.0,20.3,25.916496,50.821285,2.3088162,1139.0,37.177692,3.0
2023-04-25 11:38:45+0000,75.8,168.0,26.8,25.577179,51.054054,2.8708518,1581.0,53.54165,12.0
2023-04-25 13:07:19+0000,52.9,162.0,20.1,25.684984,50.9801,2.3001096,1135.0,37.012535,3.0
2023-04-26 13:33:44+0000,52.9,162.0,20.1,null,null,null,null,null,null
2023-04-27 01:33:11+0000,53.4,162.0,20.3,null,null,null,null,null,null
2023-04-27 01:33:58+0000,53.4,162.0,20.3,null,null,null,null,null,null
2023-04-27 12:43:46+0000,53.4,162.0,20.3,null,null,null,null,null,null
2023-04-27 19:29:58+0000,75.7,168.0,26.8,null,null,null,null,null,null
2023-04-28 00:49:02+0000,53.5,162.0,20.3,null,null,null,null,null,null
2023-04-28 13:04:43+0000,53.2,162.0,20.2,26.049843,50.72981,2.3015537,1138.0,37.03993,3.0
2023-04-29 01:08:52+0000,53.2,162.0,20.2,null,null,null,null,null,null
2023-04-29 01:09:59+0000,53.1,162.0,20.2,null,null,null,null,null,null
2023-04-29 13:45:29+0000,53.1,162.0,20.2,null,null,null,null,null,null
2023-04-29 13:46:16+0000,53.1,162.0,20.2,25.840746,50.87325,2.3034108,1137.0,37.075153,3.0
2023-06-26 21:12:37+0000,74.2,168.0,26.2,null,null,null,null,null,null
2024-05-12 15:38:18+0000,78.0,168.0,27.6,null,null,null,null,null,null
2024-05-13 11:09:35+0000,80.0,168.0,28.3,null,null,null,null,null,null
2024-05-22 11:45:11+0000,78.0,170.0,26.9,null,null,null,null,null,null
2024-05-28 18:14:26+0000,77.5,170.0,26.8,null,null,null,null,null,null
2024-06-03 11:25:00+0000,76.5,170.0,26.4,null,null,null,null,null,null
2024-06-06 15:31:58+0000,75.0,170.0,25.9,null,null,null,null,null,null
2024-06-18 18:19:44+0000,74.0,170.0,25.6,null,null,null,null,null,null
2024-07-08 21:55:59+0000,73.5,170.0,25.4,null,null,null,null,null,null
2024-07-10 17:30:07+0000,73.0,170.0,25.2,null,null,null,null,null,null
2024-07-21 12:39:10+0000,72.8,170.0,25.1,null,null,null,null,null,null
2024-07-22 16:50:29+0000,72.5,170.0,25.0,null,null,null,null,null,null
2024-07-30 14:51:02+0000,72.0,170.0,24.9,null,null,null,null,null,null
2024-07-31 10:44:58+0000,71.6,170.0,24.7,null,null,null,null,null,null
2024-08-02 11:12:09+0000,71.0,170.0,24.5,null,null,null,null,null,null
2024-08-14 12:16:20+0000,69.5,170.0,24.0,null,null,null,null,null,null
